id,text,label
46713,Me perdí diversos productos que estaban ahí guardados y también tube que cancelar una cena que estaba planeando hace mucho tiempo y salir para comer con unos amigos que habian venido a la ciudad solo para conocer mi nueva casa .,C1
26977,Puedes decir me por correo electrónico o llamar me en caulquer tiempo .,B1
8079,Te pido que me disculpes mucho por estas molestias ocasionadas .,B1
25393,"Desde 5 años , es ilegal fumar en lugares públicos .",B2
5778,"Querría también ir a Turquea , dicen que es un país magnifico .",A2
39848,mis padres muy buenos tranquilos y lo mas importantes comprendidos mi madre tiene 44 años y mi padre tiene 50 años .,A1
29074,Para mis proximas vacaciones estoy pensando em quedar me uno mes en Espana para estudiar español .,A2
39003,"Es una cualidad que ni siempre veo en las personas pues el no solo habla , sus acciones hablan más que ello y prueba que su determinación es real .",A2
33699,Espero que todo se pasa bien para ti y que esta en buena salud !,B1
45231,¡ Creo que ellas practican demasiado cosas+1 cosas+1,A1
6440,"Yo soy japonesa , con pelos oscuros y medios .",A1
36797,"Por eso quiero reservar un habitación triple y prefiero una con baño independiente , y además lo mejor es hay aire acondicionado en la habitación .",A2
13512,Ella es doctora y vive en Rio_de_Janeiro con su marido .,A1
21388,Además tambíen he visto algunas películas de Almodóvar e una otra sobre la vida de el pintor surrealista Salvador_Dalí .,A1
40453,"Nasció en Minas_Gerais , donde vivió por mucho tiempo y donde tuvo sus primeiros contactos con la vida de personas de el  sertao  .",A2
28736,"Necesito una habitación doble , porque voy a traer mi familia y necesitaremos dos camas .",A2
12099,"En_breve , si lo puedo decir , para mi , es una personna perfecta .",A2
11365,Nació en Moscú .,A2
25079,Me gusta mutcho viajar e conocer otras personas .,A1
15533,"Me llamo HAJAR_CHEKKORI , soy marroqi de Fes , tengo 23 años y soy cassada .",A1
19749,"Hemos visitado tanto playas tranquilas como playas agitadas , con pocas o muchas personas .",A2
9629,Tengo un hermano y se llama Hamza .,A1
11495,Hoy yo voy presentar te mi familia que vive conmigo .,A1
36114,"Mi familia composa de 5 personas , mi pàdre tiene 65 anos , mi madre tiene 60 anos , mis hermanas Meryem tiene 30 anos y Leila tiene 20 anos . todos nacieron in Casablanca .",A1
29465,Es azul y roja .,B1
24887,Hace muchos años su familia compró una casa grande en Manhattan .,A2
20264,Mi marido Zoheir nació y creció en Tanger con 3 hermanos y una hermana .,A2
42503,"Azarias acompañó a Ivan para la caza , pero mientras_que Ivan estaba mirando en el cielo los pajaros Azarias le colgo con una cuerda en el árbol , le mató .",C1
5440,"Se llama Jennifer y ella nació en Seattle , un lugar donde ella vivía cuando era niña .",A2
29200,"Así_que , tengo que alojar me en una casa de mi amiga mía , y prestar su ropa .",B1
26530,Quiero decir os sobre mi compañero de piso y también mi mejor amigo que se llama Ruslan .,A2
22698,"Es alta , delgada .",A2
10784,"A el fin , era una viaje divertido .",B1
32212,Entonces descubrí que este es el pueblo de Hallstad por eso decidí que debo visitar el país .,A2
3345,"Anna tenia familia grande , dos hermanos mayores .",A2
18564,"Muchas gracias , te echo de menos .",B1
20883,Ustedes habían dicho que pagaríamos solamente $ 60 por el gas y un precio muy bajito por la energía .,C1
40040,La casa donde vivo es ñuy grande,A1
2769,"Los lugares públicos son dedicados a recibir a la gente y a toda la gente , entonces cuando estemos en lugares públicos tendríamos que respectar las esferas de los demás .",B2
43014,Quería hacer una reserva en su hotel,A2
45442,", me senti muy triste por que no tienen una consciencia de o cuanto es malo para la salud y veo ainda que fuman pierto de los niños , no tienen respecto com las personas que no fuman .",B2
11227,Enonces van a pasear no vamos a pasear . por la noche voy a el cine con mi novia luego voy a su casa .,A1
44770,"Entonces , quiero para todo este tiempo , una habitación barata , sencilla con baño independiente , pero me encantaría un vista a el mar si hay posibilitad . ( no me importa la televisión o el minibar )",A2
22605,Mi familia era muy simpatica .,A2
37000,"A el fin de la fiesta cuando se acabo , no hemos encontrado ningun transporte poque el apartamiento donde pasabamos la noche era en las afueras",B1
12011,Es medico y trabaja en un hospital .,A1
8360,"Ah sí , por_supuesto , el está en escuela . rsrsrs",A1
8629,"Mi padre es un ingeniero , mi madre es una maestra y mis hermanas son estudiantes .",A1
39170,"Primero , fuimos a el hotel , hostel , o en el caso de mi novia y yo a la casa de una amiga de mi novia puesto_que ella vive en Barcelona .",B1
18407,Desafortunadamente me sorprendí a el saber que van a cerrar lo durante un mes porque había obras .,B1
13416,Espero que muy bien .,A2
36930,"Además , eso tiene costos económicos porque hay una necesidad de crear esos espacios para fumadores en cafés o restaurantes , por_ejemplo , y la construcción de eses espacios tiene que ser pagada por los propietarios .",B2
14778,"Cuando busqué informaciones por la falta de eletricidad , no obtuvo una resposta adecuada .",C1
43792,¿ Me puede indicar su sitio Internet ?,B2
35702,"Para lo proximo año , me gustaria de conozcer la ciudad de Salvador , en el mes de feberero , para bailar el carnaval en las calles .",A2
2309,"Hola Mama ,",A1
43855,¿ Como esta ?,A1
11537,"Para que possam conhecer - me mejor e saber quem está llegando em su ciudade , voy me presentar me .",A1
40174,"Sin_embargo , hay que resaltar como aspecto negativo el tiempo de duración de la película que nos atrapa por largos 209 minutos delante_de una pantalla .",C1
8914,Mi padre se llama Ahmed tienne 55 años .,A1
31790,Es educada pero impuntual .,A2
26894,"Igualmente , si come en un restaurante , puede comer sin la preocupación de peligros para su salud .",B2
23317,Divertido y gracioso .,B1
18928,Yo fui engañada .,C1
4182,"Hola ,  Aleatório  ! ,",A1
22964,Espero que no tengas que esperar en aeropuerto .,A2
16551,"Tiene que ser su niÑera todos los días , pero siempre tiene rato para mi .",A2
29931,SOY ALEGRE Y HABLADORA .,A1
18195,"Bueno , somos tres personas , dos chicas y un chico , además el viaje dura una semana nada más .",B1
33900,Hola pepe !,A1
13115,"Entonces , mi padre se llama Marcelo y tiene 50 años , y ês medico .",A1
41152,A hora los medicos que antés fumaban mucho estan todos de_acuerdo para denunciar los peligros de los cigarillos que favorecen muchas enfermedades y sobre_todo varios tipos de cancer que producen un miedo justificado .,B2
1059,"Le gusta viajar , bailar , los animales etc ... Normalmente vamos a bailar o a el campo y montamos cavallos .",A2
41040,Por la mayoria de el tiempo quede in las hoteles y la gente estaban muy amable y come muchos comidas de cada region .,A2
24213,es ama de casa y viva en Ain_Leuh .,A1
45862,Bahia,B1
34544,¡ Creo que me espere !,A1
3612,"Mi estos son todos que he hecho hasta ahora y mis planes de el futuro , pero estará ahí en un poco de tiempo porque te hecho de menos , sigues estar mi media naranja .",A2
38124,"Somos todos felizes : mi marito con los monumentos barocos , mi hijo con el forum_romano y yo con el sol !",A2
42547,Como tenga probablemente un año libre quisiera saber según la estructura Organizativa el precio y si haga la posibilidad asegurar para mi un residencia Universitaria,B2
1368,"En fin , que Wonder_Woman es una peli muy bien hecha y debe gustar a mucha gente más o menos , pero que sepan todos que tiene un trama fácilmente previsto y que viene llena de pretenciones políticas .",C1
29453,Fue con my novio y algunos amigos .,A2
41936,"Ahí , aparece este chico que necesita un documento para comprobar su falta en el Ministerio de el empleo en Paris para seguir ganando el dinero de el Gobierno debido_a no conseguir trabajo .",C1
39840,es mi madre nació en TAFRAOUT en el sur de marruecos se casó con mi padre a las 20 años no terminó sus estudios porque estaba embarassada e tenia entonces despues un hijo y dos hijas,A2
7968,nos acostamos mas tarde .,A2
12655,Soy J._M. .,B1
19144,Diarmaid .,B1
23180,Nació en Paços_de_Ferreira y tiene veinticuatro años .,A2
19887,Quisiera participar en el programa de postgrado de lengua y literatura española de una universidad latinoamericana .,B2
16631,Es una pelicula francesa que tiene_lugar en Corcega .,C1
11428,"Casi siempre nos gusta jugar baloncesto y badminton , tambien les gusta beber cerveza .",B1
2367,"Sra , Sr ,",B2
1940,"Vengo a ti procurando por reservar una habitácion para este verano , para los dias 19 , 20 y 21_de_deciembre .",A2
13427,"Yo soy un alumno muy organizado , responsable y con real deseo de continuar mis estudios en la lengua española .",B2
16834,Pasabamos todos los días andando en la natureza .,B1
8679,Por_favor ayuda me .,A2
24211,Es muy amable y siempre cuida a los demás .,A2
1374,"Es una mujer elegante , educada y además es interesante .",A2
21875,"Mi marido es irlandes , y nosotros habemos dos hijos y una nuera ; ella es como una hija .",A1
38373,"cómo estas ,",A1
35930,"Podria decir , por_favor , cuantos anhos tengo que estudiar en el programa de postgrado de lengua y literatura espanhola de su universidad ?",B2
30466,"Además de deberes , tenemos derechos - los cuales debem ser respectados .",C1
12155,Me llamo Jad_Harmouche y yo soy vuestros nuevo compañero de trabajo .,A1
34900,"El viaje a Florida no era tan divertido que nuestros viajes a Europa cuando yo tenía 10 y 12 años , pero me lo gustaba .",A2
4720,"Me gusta conocer a nuevas personas , hablar con ellas , saber más sobre ellas .",B2
1872,"Nosotros tenemos los mismos gustos de ropa , de música , somos muy parecidas y practicamente tenemos los mismos tiempos libres .",A2
2732,"Una noche , en el hotel tuve pesadillas , soñé que yo era una momia y estaba dentro de u7na pirámide buscando un tesoro .",B1
29837,Y nada màs .,A1
42878,¿ Cuál comida hay en tu hotal ?,A2
43107,¿ Como está tu familia ?,B1
13344,Cuento con su colaboración y comprención .,B2
1063,"Como hay otras cosas que personas no pueden hacer en público , como beber alcohol afuera de un bar , o fumar marijuana , fumar debe ser prohibido también .",B2
11282,"Si lo cuentran , evía me un correo electrónico .",B1
38195,"No podemos obligar una persona a parar de fumar , entretanto también no se pode obligar a las otras personas a los inconvenientes de el humo .",B2
27318,"Pero , recuerdo la sensación mala después_de un noche con el olor de humo en todo su cuerpo .",B2
21756,un abrazo muy fuerte y un besito .,B1
27612,Soy de shanxi .,A1
7552,"Me llamo Gustavo_Rebelo , soy cliente de la compañia .",B1
43787,Como te vás ?,B1
37123,"Cada dia ella toma el cafe , les da abrigos y besos a sus ninos , va a trabaja , y cocina una cena delicisa .",A2
34822,"Lo siento necesito termino , porque quera bunos tardes !",A1
40141,Vosotros soys una compañia y teneis vuestro nombre y no debe de suceder algo como esto es que es algo inexplicable .,C1
40117,Ella nació en Washington como yo y ella es una persona muy importante en todas las vidas de las personas en mi familia .,A2
6228,"Para mi aquillo era algo impensable , pero para los habitante locales era tan natural que ellos los alimentavan con plátanos y manzanas .",A2
4087,"Para nosotros necesitamos una habitacion doble , tambien con bano independiente , aire conditionado y , se es posible , vistas a el mar .",A2
15281,"Es una maleta pequeña , pero entre la hay documentarios muy importante .",B1
27838,Viajé a Korea mi primera vez con mis amigos de mi universidad y hacía nieve mucho .,B1
36377,"Tetuán , 30_de_noviembre_de_2011",B2
27709,Soy de Rusia y estoy estudiando en la Universidad_Estatal_de_Linguistica_de_Moscu .,B2
33196,Espero que tengas buen+fin buen+fin de semana y pronto noticias cuyas .,B1
23882,Yo creo que este vacacion es diferente que las de otros años .,A2
15772,en relación a el precio acordado por teléfono .,C1
15879,"A_veces se devolvió hacia mí , tratando de ver lo que estaba leyendo .",B1
36355,"estimado recipionista ,",A2
12738,"Sin demás , cumprimientos .",A2
11685,Estamos muy diferentes pero tenemos un amistad bastante grande .,A2
2428,"La verdad , este viaje es el mejor que los otros en mi vida .",A2
8935,Tiene la reclamacion sobre lo sucedido .,B1
22317,Le admiro por que siempre esta pensando en otras personas y siempre les ayuda cuando lo necesitan .,A2
28639,Mi madre tiene 65 años y es jubilada .,A1
23156,"Soy no alta , no baja , tengo el pelo claro , largo y liso .",A1
22045,Ello viven en Louvain_la_Neuve para estudiar .,A1
39101,"Pues que crees ya esta a_punto_de graduar se de la primaria y el canijo esta altisimo ya paso a mi hermano mayor , Carlos_Alejandro .",B1
34590,Ayuda me por_favor !,B1
11125,Tuve suerte de conocer un ratito de español para poder explicar me y entender lo que me digo el conductor .,A2
44022,Tengo que hacer algo más ?,B2
25803,"Mi madre no le gusta cocinar , entonces , prefiere comer en restaurantes .",A2
39498,"Yo tengo que ir a la Hospital con Rami porque es muy infermo , ayer fuemos a la disco teca y bebío mucho , su madre es en viajé y No quiero le dejo solo .",A1
761,"El semana pasada , en mi último viaje de avión de su compañía , mi equipaje fue perdido .",B1
44845,Mi querida amiga :,A2
11833,"Inmediatamente , llamé la policía and usé mi teléfono celular para filmar el ladrón para evidencia .",B1
44755,Me gustaría saber,B1
46710,Tetuán P._G._L._A.,B2
27899,si existe un objeto que nos motiva muchisimo que puede querer pagar con cualquiera .,C1
38464,"Estimado Joachim_Hurtel ,",B1
26908,Mi padres es profersores .,A1
15068,Espero que todo es bien para ti .,A2
25830,Cambiamos de compañía porque ustedes habían prometido buenos precios y aseguraron que dificilmente la electricidad nos faltaría .,C1
9091,Mi madre es japonesa y me parezco mucho con ella .,A1
4198,"Quisiera saber más información sobre los escritores españoles que habían hecho mucho para su lengua : conocer sus biografías , leer sus libros , aprender algunos versos .",B2
4479,"señor el responsable ,",A2
28655,"Me parece que la última película es la mejor de todas , pero no la ví todavía .",C1
46603,Espero próxima respuesta,B2
23298,En las ultimas vacaciones fui con mis primos todo el tiempo y disfrutimos mucho .,A2
40576,¿ Vives con Julia en el mismo piso ?,B1
39989,Vamos Eva su casa por hablamos todos cosas for el año ...,A1
17147,Mi mejor amiga se llama Sarah .,A2
13987,Lleva siempre gafas y es rubio .,A2
12603,Mucha gente dije que ella no tiene talento pero para mi no esta verdad totalmente .,A2
21645,Nosotros vivimos en Marrakech .,A1
43568,Ha encontrado mi equipaje ?,B1
27727,Le gusta ayudar a los demás que nececitan .,A2
2005,"Sin_embargo , tengo mi equipaje ahora pero habría muchos dificultades con tus empleados y mucho tiempo pasó .",B1
31179,Ella esta siempre al_lado_de mi cuando lo necesite .,A2
15316,Me gustaría una habitación con una cama doble y que no está en la sección de fumar .,A2
9563,"No_obstante , en el aeropuerto no había ninguna persona que me ayudara .",B1
27800,"Pero , hay que me preparar para ser listo sobre la entrevista oral .",B1
29159,"Tiene 5 playas , una de esos se llama Gümbet .",A2
28776,Era se una vez un gato llamado Tuffy que llevaba una vida tranquila en el seno de una familia inglesa .,B1
17490,Nosotros estuvimos en nuestra casa de vivienda .,A2
38919,"Un brazo ,",B1
44111,¿ Cuánto cuesta todo ?,A2
4026,"Me llamo Henrique_Cirne_de_Azevêdo_Geraldo , soy estudiante de economia , tengo 17 años y soy brasileño .",A1
12568,"En la mañana , mi novio y yo corrian en la playa con mi perro por hacer de ejercicio .",A2
25887,"Sin_emnbargo , aún querría preguntar le sobre unos puntos que no sean indicados claramente en vuestra página Web .",B2
12554,El cigarillo es uno de los habitos mas peligrosos de nuestra vida actual .,B2
6325,"Para mi , Yasmine es una persona unica .",A2
21459,"Mi madre , mi padre y yo vivimos en Maroc pero mi hermana y mi hermano viven en francia .",A1
720,"Así , gustaría de recibir una indemnización o compensación por esto .",B1
21894,Que tenga un buen día .,B1
6393,"Conocemos a las playas ( que son increíbles , por_supuesto ) , andamos en barco , nadamos con los delphines , y la mejor parte : ¡ fuímos a muchas fiestas !",A2
20708,Puedo corresponder te con mi neuvo móvil .,B1
26030,Vivo con mi mama y papa en un apartamiento no muy grande cerca de un grande parque de mi ciudad .,A1
16477,Mi abuela cuando supó eso le alquiló una casa y mamá vivía sola tres años .,A2
32118,Yo quiero mucho viajar a los países lejos para descubrir nuevos lenguas y culturas differentes .,A1
37357,"Tu amiga , JIAQI",B1
12797,Creo que esto es una política muy buena .,B2
5805,"En mi opinión , este fue uno de los cambios más importantes que hemos experimentado en este país durante un tiempo muy largo .",B2
5194,"Y oues , escriba me a suzanne@gmail.com , o llama me a 505-555-1212 .",B1
17470,Tengo un regalo para ella pero no tengo una manera para dar le a ella .,B1
36578,"Yo bailé ballet y jazz por muchos años de mi vida , pero yo me lastimé y nunca más pude bailar .",A1
23577,Su postgrado disfruta un reconocimiento único en el medio académico de toda Latinoamérica .,B2
46622,Regina,B1
39289,"Para que este intento logre el éxito deseado , me gustaría , por primero , a presentar me a ustedes : me llamo Cláudio_Alves_do_Nascimento , tengo 48 años , soy divorciado y tengo un hijo de 17 años .",B2
23775,Soy Jacques_Huon de Belgica y me gusteria reservar una habitacion en usted hotel .,A2
42621,La áutonomia de una persona es tan importante hay una importancia en la libertad para expresar sus idaes o disfruta en una manera legal .,B2
2332,"El estudia engeneria y es muy beuno alumno , el 2013 va estudiar por un año en Españia .",A2
19070,Vivía en la casa de mis abuelos .,A2
25608,"Pido informar las fechas disponibles , los precios y condiciones de la reserva asi_como puedo realizar la dicha reserva .",A2
3423,"Es una presentacion sobre Espana , y ya_que viviste alli , me gustaria que me des unas informaciones sobre la vida en_general y lo que haces todos los dias .",B1
14284,Y en mayo me voy a Málaga en una pasantía .,A2
24210,Tenia 3 hijos que jugaban con los perros y los gatos .,B1
22603,Recomiendo fuertemente que te lances en este lindo y emocionante baile sinestésicos de sensaciones y emociones .,C1
44700,Los efectos - incluyendo los,C1
34284,Hola mi amigo caro !,A2
18529,"Ufff , en realidad , cuando me entené de esto trabajo , mi cerbeza casi estaba en blanco .",B1
15049,A_veces vimos peliculas a mi casa con mi perro y mi madre .,A2
15050,Yo voy a estar em Quito en el dia veinte_e_tres y voy a quedar hasta el dia vinte_y_ocho .,B1
1546,"Mis padres son unicos , son los mejores padres de el mundo , son muy amables y agradables , y yo les amo mucho .",A1
4834,"Vive en Mexicó , tiene su propio trabajo , vive feliz con los 4 hijos .",A1
38251,"El aire sucio y humo de los cigaríllos , se mete en los pulmones y los llena de muchas superfecies peligrosas .",B2
30892,"Mis ciudadas favoritas son Paris , Roma , Capetown y Sevilla .",A1
9578,"Todos los dias , nos sentimos alegre .",A1
26089,Una reflexión general .,B2
38629,"Queria saber la disponibilidad para una fecha concreta en él mes de agosto , preferencialmente en el fín de el mes .",A2
24237,Utilizamos un mapa por saber como podemos llegar allí .,A2
41361,y es el mejor de el mundo en futbal,A2
30986,"Ademas , qurria saber si connoce algunas informacion sobre los papeles que debria tener par vivir 6 meses en espana .",B1
21733,Pongo gafas y tengo el pelo negro .,A1
35784,"Lo pudes imaginar como nos quedamos a el final , pero al_contrário de el error de el año pasado , nadie pensó en llevar el coche .",A2
6878,"Yo se que este verano , travajas a la yerba y que yo serre de vacaciones .",B1
3608,"Pues , me cae muy bien su amiga Mais .",A2
43631,Y tú ?,A1
43608,¿ Cuántos hermanos tienes ?,A1
35059,"Y , sin duda , como tu sabes , probabamos toda la comida local y tomabamos mucho cerveca , tu sabes mi marido . .",A2
37748,"Gracias para tu considaricion , querida amiga ,",B1
43686,¿ Y cuánto es para 2 días ?,A2
12567,Son tres en su familia : sus padres y él .,A2
41587,Es possible de reservar una habitacion entre las fechas arriba ?,A2
14370,Para mi son muy precisos .,B1
25699,Ella es de Iowa pero vivìa en California despuès de universidad .,A2
31947,me dije todo los formaciones y una copia de el pasaporte en la secretaria de vuestros compañía .,B1
15462,Las casas eran muy simple y los baños se quedaban afuera .,B1
21910,Me parece que es una mujuer muy fuerte .,A2
45561,Buenos Dias ¡,A2
45200,"Yo contacte un abogado para saber de mis derechos , y quiero que ustedes saiban que pienso em llevar esta situacion a la justicia si no haver un tratamiento digno y correcto de su compania .",B1
8674,Espero de oir de tu .,A1
25540,Estouy esperando su resposta .,A2
37884,"El abordaje está direccionado a la práctica de el fumo en lugares públicos , y por lugar público entendemos un lugar de libre circulación , o de acceso libre .",B2
34180,¡ Hola ! que tal ? bien ?,A1
35302,"Domingo , 20_de_Noviembre_de_2011",B1
25810,"Si me deje usted , le pregunto sobre algunas características de el programa .",B2
13257,Quiero saber el precio y cómo hay que hacer la reserva en su hotel .,A2
15451,Actualmente yo descuvri que quiero jugar el bowling tambien .,A1
601,"Es un pueblo muy pobre , no tienem nada , vivem en una situacción miserable y todos trabajam en los hoteles .",A2
25686,"Felipe , mi hermano , tiene 25 años .",A1
2968,"Es decir que la gente que respira el humo de un cigarro que otra persona cerca este fumando , pueda lastimar a uno aunque uno realmente no es el que fume .",B2
8214,Te puedes llamar me manaña por la tarde para dejir si es possible .,B1
40180,Estoy segura que has tenido amiga el mismo sentimiento como yo cuando tu nina se perdió en el supermercado es un desastre que pena nos causan los ninos .,B1
24576,Lucas .,A1
27665,Tengo también dos hermanos etudentes .,A1
7072,Ella está muy nerviosa y tengo que ayudar la .,A1
2859,"Lo admira porque es un chico muy educado , amable y comprensivo .",A2
20451,Yo tengo la culpa porque habia olvidado de poner la carne en sitio alto .,B1
1916,"Mi madre se llama Lihong_Wei , tiene 46 años .",A1
16793,La mejor amiga de mi se llama Clare .,A2
16257,"Me llamo Sarah , y soy una periodista .",B1
20596,"Yo tengo también dos hermanas , muy guapas , que son rubias y tienen los ojos azules .",A1
33552,¡ Hola Luciano !,B1
3827,"Hoy , soy escritando para buscar indemnizacion o compensacion .",B1
19734,Creo que es una experiencia graciosa para mí .,B1
25134,Tongo pelo largo lizado .,A1
31029,Ella tiene los ojos marrones y la piel muy clara .,A2
43287,¡ Hola Miguel ¡,A2
26556,Tengo interés por la literatura españnola y hispanoamericana .,B2
6508,"Solo tuvo una hija , que soy yo y que tengo todo lo que tengo , gracías a su esforzo .",A2
15569,En london nosotros miramos todos los lugares famosos durante el día y en la noche fuimos a las discotecas .,A2
7681,Soy brasileña y me gusta mucho conocer nuevas personas .,A1
16090,"Ella tiene el pelo muy largo , negro y muy hizado .",A1
45485,"Lo que nos falta con mi marido era de salìr por la noche para bailar , hay muchos discotecas y clubs latinos en la zona el puerto de Alicante ! otra vez cuando la niñas seran màs grandes ! !",A2
42192,¿ Cual es duracion de el programa ?,B2
32483,Puede contactar me por correo electrónico -- mi dirección es lynchabbi1@gmail.com .,B1
28102,Patrick tenía una pasión enorme para su vida y para todo que él hizo .,A2
2790,"Despues , trabajaba con un scientifico que estudiaba los ojos peruvianos .",A2
19139,Ella vivo con mi padre .,A1
6309,"Pero me parece imprecindible estudiar en un país de este mundo para vivir en el ambitó propio de la lengua , conocer a gente de otros paises y culturas , compartir experiencias .",B2
41900,SUJETO : Solicitacion de admision,B2
32336,"Te extrano mucho , pero mis vacaciones fueron muy divertidas .",A2
617,"Yo fui con mi hermano a Egito y conoci las pyramides , la cultura , la comida , la música , la religion , las personas y el Nilo .",A2
15684,En febrero está muy caliento es que Uruguay está en otro hemisferio .,A2
16605,Espero recibir tu correo .,A1
19831,"Para continuar , yo estudio las ciencias politicas también .",B2
28862,Disculpo por las molestias .,B1
44433,¡ Hasta la pròxima película !,C1
32914,Ella es de Rio_de_Janeiro .,A1
44115,¿ Hay oportunidades para trabajar allí ?,B2
38096,"Creo que , estas vacaciones fueron mejores , porqué he visto a mi mejor amigo de infancia , fue una vez en PortAventura ... esto fue increíble .",A2
43048,¿ y como te encuentras en esta nueva situation ?,B1
21865,Su nombre es Nikolay .,A1
35054,"Claro , soy candidato un_poco raro : estudiaba la lengua española de 1974 como estudiante intermedio por tres años , seguiendo en el secondario por otro tres años .",B2
26774,Ella es muy simpática .,A1
34664,"Me dan bien los idiomas , hablo el Ingles en nivel c2 , tengo el grado en ruso , aprobe Dele B1 en 2010 y ahora sigo estudiando esta lengua en el instituto_Cervantes de Moscú .",B2
19505,"En esta vacaciones , fui a viajar a YangZhou con mis dos amigos .",A2
35630,"Lo que es especial en este personna es que es muy sociable , fiel y amable , y estos cualidades son dificiles a encontrar en una personna porque son raros .",A2
18206,"Los principales actores son Oleg_Ménshikov y Julia_Ormond , una actriz estadounidense .",C1
44748,Me desejas suerte !,A1
5474,"s Gorge ,",A1
10096,En mi tiempo libre me encanta leer el libro .,A1
7888,"Trabajo con mi pareja , tenemos una empreza de publicitad / communicación con mi pajera .",A1
40084,Visitio tambien lugares tipicos de las isla como los,A2
2152,"Hemos pasados 6 años todas , la conozco muy bien ahora , es sensible y no le gusta las personas hipocritas .",A2
40271,Tengo mucha gana de conocir a el Centro y trabajar con vosotros ...,A1
26402,"Soy una chica marocina , vivo en Fes .",A1
31313,Es como el Paris de Sur_America .,A2
30789,"Ahora casi no bailo , pero quiero empezar en futuro proximo .",A2
15987,Despues pasamos dos dias en Paris y de_seguida fuimos a Roma .,A2
28309,Le gustan trabajo con sus manos porque le gusta construir muchas cosas .,A2
26434,Esta estudiando ingenieridad química en el AUB ( la universidad_Americana en Lebanon ) .,A2
43912,¿ Es possible ?,B1
40912,Me llamo Adeline_Chin y estoy muy agradecida tener esta oportunidad para conocer más el programa de postgrado de lengua y literatura española de su universidad .,B2
5268,"Mi madre nació en Fulham , que es una parte de Londres .",A2
23967,"Soy ingenior , he estudiado en la universidad en francia y en ingleterra .",A1
40471,Deseo el año proximo viaje con mi familia,A2
28663,Exactamente entre el primero_del_Agusto hasta el quince .,A2
35924,"yo estudié la medicina en la univesidad_de_damasco antes 11 años , yo terminé mi estudios en 2006 y empecé a hacer mi master en la dermatologia .",A1
6741,"Hola Férreole , ¿ Cómo estás ?",A1
39723,La nicotina contenida en un cigarrillo tiene el poder de hacer te dependiente y todos hemos visto a alguien que enciende un cigarrillo y se relaja .,B2
43445,¿ Hasta luego ?,A2
44499,"Estudios desarrollados por varias universidades en el mundo han compruebado que la situación de el fumante pasivo , la persona que siempre está cerca de alguien que fuma , es muy más arriesgada que la de el activo .",B2
35129,"Estoy muy contenta trabajar con vosotros y conocer vosotros la semaña proxima , y espero que es el mismo para vosotros .",A1
19637,"He encontrado Hachima , una avocada maroquia muy simpatica y sociable .",A2
37747,"Hola mis padres ,",A1
2721,"Después partímos para Francia , dondé visitamos Paris y sus mejores monumentos , como la Torre_Eifel , el Museo_del_Louvre , el Arco_de_Triunfo ¡ y mucho más !",A2
32989,Es necesario que la habitación ha un baño independiente .,A2
27644,"Por_Ejemplo , las mountañas con muchos árboles verdes y unos barcos están sobre el río limpio .",A2
3421,"Muchos besos , su hija .",A1
46559,Ojalá nos veamos pronto !,B1
22066,No deben esperar me para cenar .,A1
5449,"En los tres años de el grado , desenvolvi actividades como :",B2
40188,"Em el tiempo libre , me gusta leer , libros de comportamiento y consumo de moda , me gusta salir con mis amigos , siempre voy de compras , hago un poquito de deporte y voy a el cine .",A1
26387,Escribo este correo para saber información de hotel .,A2
12444,"Soy china , de Xi´an .",A1
42079,Soy en_contra fumar en lugares públicos y apoyo la discusión racional de el tema y por la lucha de el cambio cultural .,B2
2862,"Ahora , me toca a cumplir lo .",B1
26592,Podes respondir en ingles si prefieres .,A2
1649,"Buen mi amiga , voy quedando por acá ... hablamos cuándo yo volver a Porto_Alegre .",A2
7502,Se va a cenar con un amigo suyo de TOSHIBA que a el final es el malo .,C1
9530,"A mi , me encantaba esta isla .",A2
44294,¿ Como puedo realizar la reserva ?,A2
13531,Tengo también un perro que se llama Olívia .,A1
22819,A el final muchos cayeron en el precipicio pero siempre para distraer nos .,C1
7318,Quiero que solucione todos los problemas rápidamente .,B1
13225,Su padre fue el entrenador de el club .,A2
43550,¿ Cómo puede ser eso ?,B1
24786,"Me llamo Akhmetova_Natalia , soy la cliente de su compania .",C1
38680,"Espero a su respuesta ,",C1
27362,Fuimos par coche de Perpignan a las montanas en Espanía .,A2
24158,Em Camboriu las hay en diversos lugares y la discoteca más famosa se llama Green_Valley .,A2
14954,"Mi marido se llama Leonardo , es abogado y tiene cincuenta años .",A1
8048,Él nació en Curitiba y és el más nuevo de los hijos de mi famillia .,A2
38760,"Ah , si es posible , quiero una habitación más cerca de el mar y la playa , aunque mi esposa y yo no pueden nadar , pero el escenario de el mar es maravillosa",A2
10078,Yo soy la benjamita de la familia y tengo 22 años .,A1
30833,Llama se Juan y tiene veinte años .,A2
40099,hize muchas cosas intersante y diverteda como jugar el futbol y tenis,A2
327,"Mi padre se llama Nizar , es avogado y tiene 53 años .",A1
16615,Ella es una profesora muy guapa y simpática .,A1
7332,"Tengo muchas ganas de descansar , viajar con mis amigos y visitar mi abuela en Yilan .",B1
14052,Te mando un abraso fuerte .,A2
34596,"Buenos dias , Maria !",A1
17865,Perdona me por las molestias .,B1
24753,Ella tiene un carácter dócil .,A2
1186,"Ahora trabaja en un hospital de Moscu , ayuada a la jente .",A2
